date_id,full_date,day,month,month_name,quarter,year,weekday,weekday_name,is_weekend,is_holiday
19860921,1986-09-21,21,9,September,3,1986,7,Sunday,True,False
19861012,1986-10-12,12,10,October,4,1986,7,Sunday,True,False
19861026,1986-10-26,26,10,October,4,1986,7,Sunday,True,False
19850407,1985-04-07,7,4,April,2,1985,7,Sunday,True,False
19850421,1985-04-21,21,4,April,2,1985,7,Sunday,True,False
19850505,1985-05-05,5,5,May,2,1985,7,Sunday,True,False
19850519,1985-05-19,19,5,May,2,1985,7,Sunday,True,False
19850616,1985-06-16,16,6,June,2,1985,7,Sunday,True,False
19850623,1985-06-23,23,6,June,2,1985,7,Sunday,True,False
19850707,1985-07-07,7,7,July,3,1985,7,Sunday,True,False
19850721,1985-07-21,21,7,July,3,1985,7,Sunday,True,False
19850804,1985-08-04,4,8,August,3,1985,7,Sunday,True,False
19850818,1985-08-18,18,8,August,3,1985,7,Sunday,True,False
19850825,1985-08-25,25,8,August,3,1985,7,Sunday,True,False
19850908,1985-09-08,8,9,September,3,1985,7,Sunday,True,False
19850915,1985-09-15,15,9,September,3,1985,7,Sunday,True,False
19851006,1985-10-06,6,10,October,4,1985,7,Sunday,True,False
19851019,1985-10-19,19,10,October,4,1985,6,Saturday,True,False
19851103,1985-11-03,3,11,November,4,1985,7,Sunday,True,False
19840325,1984-03-25,25,3,March,1,1984,7,Sunday,True,False
19840407,1984-04-07,7,4,April,2,1984,6,Saturday,True,False
19840429,1984-04-29,29,4,April,2,1984,7,Sunday,True,False
19840506,1984-05-06,6,5,May,2,1984,7,Sunday,True,False
19840520,1984-05-20,20,5,May,2,1984,7,Sunday,True,False
19840603,1984-06-03,3,6,June,2,1984,7,Sunday,True,False
19840617,1984-06-17,17,6,June,2,1984,7,Sunday,True,False
19840624,1984-06-24,24,6,June,2,1984,7,Sunday,True,False
19840708,1984-07-08,8,7,July,3,1984,7,Sunday,True,False
19840722,1984-07-22,22,7,July,3,1984,7,Sunday,True,False
19840805,1984-08-05,5,8,August,3,1984,7,Sunday,True,False
19840819,1984-08-19,19,8,August,3,1984,7,Sunday,True,False
19840826,1984-08-26,26,8,August,3,1984,7,Sunday,True,False
19840909,1984-09-09,9,9,September,3,1984,7,Sunday,True,False
19841007,1984-10-07,7,10,October,4,1984,7,Sunday,True,False
19841021,1984-10-21,21,10,October,4,1984,7,Sunday,True,False
19830313,1983-03-13,13,3,March,1,1983,7,Sunday,True,False
19830327,1983-03-27,27,3,March,1,1983,7,Sunday,True,False
19830417,1983-04-17,17,4,April,2,1983,7,Sunday,True,False
19830501,1983-05-01,1,5,May,2,1983,7,Sunday,True,False
19830515,1983-05-15,15,5,May,2,1983,7,Sunday,True,False
19830522,1983-05-22,22,5,May,2,1983,7,Sunday,True,False
19830605,1983-06-05,5,6,June,2,1983,7,Sunday,True,False
19830612,1983-06-12,12,6,June,2,1983,7,Sunday,True,False
19830716,1983-07-16,16,7,July,3,1983,6,Saturday,True,False
19830807,1983-08-07,7,8,August,3,1983,7,Sunday,True,False
19830814,1983-08-14,14,8,August,3,1983,7,Sunday,True,False
19830828,1983-08-28,28,8,August,3,1983,7,Sunday,True,False
19830911,1983-09-11,11,9,September,3,1983,7,Sunday,True,False
19830925,1983-09-25,25,9,September,3,1983,7,Sunday,True,False
19831015,1983-10-15,15,10,October,4,1983,6,Saturday,True,False
19820123,1982-01-23,23,1,January,1,1982,6,Saturday,True,False
19820321,1982-03-21,21,3,March,1,1982,7,Sunday,True,False
19820404,1982-04-04,4,4,April,2,1982,7,Sunday,True,False
19820425,1982-04-25,25,4,April,2,1982,7,Sunday,True,False
19820509,1982-05-09,9,5,May,2,1982,7,Sunday,True,False
19820523,1982-05-23,23,5,May,2,1982,7,Sunday,True,False
19820606,1982-06-06,6,6,June,2,1982,7,Sunday,True,False
19820613,1982-06-13,13,6,June,2,1982,7,Sunday,True,False
19820703,1982-07-03,3,7,July,3,1982,6,Saturday,True,False
19820718,1982-07-18,18,7,July,3,1982,7,Sunday,True,False
19820725,1982-07-25,25,7,July,3,1982,7,Sunday,True,False
19820808,1982-08-08,8,8,August,3,1982,7,Sunday,True,False
19820815,1982-08-15,15,8,August,3,1982,7,Sunday,True,False
19820829,1982-08-29,29,8,August,3,1982,7,Sunday,True,False
19820912,1982-09-12,12,9,September,3,1982,7,Sunday,True,False
19820925,1982-09-25,25,9,September,3,1982,6,Saturday,True,False
19810315,1981-03-15,15,3,March,1,1981,7,Sunday,True,False
19810329,1981-03-29,29,3,March,1,1981,7,Sunday,True,False
19810412,1981-04-12,12,4,April,2,1981,7,Sunday,True,False
19810503,1981-05-03,3,5,May,2,1981,7,Sunday,True,False
19810517,1981-05-17,17,5,May,2,1981,7,Sunday,True,False
19810531,1981-05-31,31,5,May,2,1981,7,Sunday,True,False
19810621,1981-06-21,21,6,June,2,1981,7,Sunday,True,False
19810705,1981-07-05,5,7,July,3,1981,7,Sunday,True,False
19810718,1981-07-18,18,7,July,3,1981,6,Saturday,True,False
19810802,1981-08-02,2,8,August,3,1981,7,Sunday,True,False
19810816,1981-08-16,16,8,August,3,1981,7,Sunday,True,False
19810830,1981-08-30,30,8,August,3,1981,7,Sunday,True,False
19810913,1981-09-13,13,9,September,3,1981,7,Sunday,True,False
19810927,1981-09-27,27,9,September,3,1981,7,Sunday,True,False
19811017,1981-10-17,17,10,October,4,1981,6,Saturday,True,False
19800113,1980-01-13,13,1,January,1,1980,7,Sunday,True,False
19800127,1980-01-27,27,1,January,1,1980,7,Sunday,True,False
19800301,1980-03-01,1,3,March,1,1980,6,Saturday,True,False
19800330,1980-03-30,30,3,March,1,1980,7,Sunday,True,False
19800504,1980-05-04,4,5,May,2,1980,7,Sunday,True,False
19800518,1980-05-18,18,5,May,2,1980,7,Sunday,True,False
19800629,1980-06-29,29,6,June,2,1980,7,Sunday,True,False
19800713,1980-07-13,13,7,July,3,1980,7,Sunday,True,False
19800810,1980-08-10,10,8,August,3,1980,7,Sunday,True,False
19800817,1980-08-17,17,8,August,3,1980,7,Sunday,True,False
19800831,1980-08-31,31,8,August,3,1980,7,Sunday,True,False
19800914,1980-09-14,14,9,September,3,1980,7,Sunday,True,False
19800928,1980-09-28,28,9,September,3,1980,7,Sunday,True,False
19801005,1980-10-05,5,10,October,4,1980,7,Sunday,True,False
19790121,1979-01-21,21,1,January,1,1979,7,Sunday,True,False
19790204,1979-02-04,4,2,February,1,1979,7,Sunday,True,False
19790303,1979-03-03,3,3,March,1,1979,6,Saturday,True,False
19790408,1979-04-08,8,4,April,2,1979,7,Sunday,True,False
19790429,1979-04-29,29,4,April,2,1979,7,Sunday,True,False
19790513,1979-05-13,13,5,May,2,1979,7,Sunday,True,False
19790527,1979-05-27,27,5,May,2,1979,7,Sunday,True,False
19790701,1979-07-01,1,7,July,3,1979,7,Sunday,True,False
19790714,1979-07-14,14,7,July,3,1979,6,Saturday,True,False
19790729,1979-07-29,29,7,July,3,1979,7,Sunday,True,False
19790812,1979-08-12,12,8,August,3,1979,7,Sunday,True,False
19790826,1979-08-26,26,8,August,3,1979,7,Sunday,True,False
19790909,1979-09-09,9,9,September,3,1979,7,Sunday,True,False
19790930,1979-09-30,30,9,September,3,1979,7,Sunday,True,False
19791007,1979-10-07,7,10,October,4,1979,7,Sunday,True,False
19780115,1978-01-15,15,1,January,1,1978,7,Sunday,True,False
19780129,1978-01-29,29,1,January,1,1978,7,Sunday,True,False
19780304,1978-03-04,4,3,March,1,1978,6,Saturday,True,False
19780402,1978-04-02,2,4,April,2,1978,7,Sunday,True,False
19780507,1978-05-07,7,5,May,2,1978,7,Sunday,True,False
19780521,1978-05-21,21,5,May,2,1978,7,Sunday,True,False
19780604,1978-06-04,4,6,June,2,1978,7,Sunday,True,False
19780617,1978-06-17,17,6,June,2,1978,6,Saturday,True,False
19780702,1978-07-02,2,7,July,3,1978,7,Sunday,True,False
19780716,1978-07-16,16,7,July,3,1978,7,Sunday,True,False
19780730,1978-07-30,30,7,July,3,1978,7,Sunday,True,False
19780813,1978-08-13,13,8,August,3,1978,7,Sunday,True,False
19780827,1978-08-27,27,8,August,3,1978,7,Sunday,True,False
19780910,1978-09-10,10,9,September,3,1978,7,Sunday,True,False
19781001,1978-10-01,1,10,October,4,1978,7,Sunday,True,False
19781008,1978-10-08,8,10,October,4,1978,7,Sunday,True,False
19770109,1977-01-09,9,1,January,1,1977,7,Sunday,True,False
19770123,1977-01-23,23,1,January,1,1977,7,Sunday,True,False
19770305,1977-03-05,5,3,March,1,1977,6,Saturday,True,False
19770403,1977-04-03,3,4,April,2,1977,7,Sunday,True,False
19770508,1977-05-08,8,5,May,2,1977,7,Sunday,True,False
19770522,1977-05-22,22,5,May,2,1977,7,Sunday,True,False
19770605,1977-06-05,5,6,June,2,1977,7,Sunday,True,False
19770619,1977-06-19,19,6,June,2,1977,7,Sunday,True,False
19770703,1977-07-03,3,7,July,3,1977,7,Sunday,True,False
19770716,1977-07-16,16,7,July,3,1977,6,Saturday,True,False
19770731,1977-07-31,31,7,July,3,1977,7,Sunday,True,False
19770814,1977-08-14,14,8,August,3,1977,7,Sunday,True,False
19770828,1977-08-28,28,8,August,3,1977,7,Sunday,True,False
19770911,1977-09-11,11,9,September,3,1977,7,Sunday,True,False
19771002,1977-10-02,2,10,October,4,1977,7,Sunday,True,False
19771009,1977-10-09,9,10,October,4,1977,7,Sunday,True,False
19771023,1977-10-23,23,10,October,4,1977,7,Sunday,True,False
19760125,1976-01-25,25,1,January,1,1976,7,Sunday,True,False
19760306,1976-03-06,6,3,March,1,1976,6,Saturday,True,False
19760328,1976-03-28,28,3,March,1,1976,7,Sunday,True,False
19760502,1976-05-02,2,5,May,2,1976,7,Sunday,True,False
19760516,1976-05-16,16,5,May,2,1976,7,Sunday,True,False
19760530,1976-05-30,30,5,May,2,1976,7,Sunday,True,False
19760613,1976-06-13,13,6,June,2,1976,7,Sunday,True,False
19760704,1976-07-04,4,7,July,3,1976,7,Sunday,True,False
19760718,1976-07-18,18,7,July,3,1976,7,Sunday,True,False
19760801,1976-08-01,1,8,August,3,1976,7,Sunday,True,False
19760815,1976-08-15,15,8,August,3,1976,7,Sunday,True,False
19760829,1976-08-29,29,8,August,3,1976,7,Sunday,True,False
19760912,1976-09-12,12,9,September,3,1976,7,Sunday,True,False
19761003,1976-10-03,3,10,October,4,1976,7,Sunday,True,False
19761010,1976-10-10,10,10,October,4,1976,7,Sunday,True,False
19761024,1976-10-24,24,10,October,4,1976,7,Sunday,True,False
19750112,1975-01-12,12,1,January,1,1975,7,Sunday,True,False
19750126,1975-01-26,26,1,January,1,1975,7,Sunday,True,False
19750301,1975-03-01,1,3,March,1,1975,6,Saturday,True,False
19750427,1975-04-27,27,4,April,2,1975,7,Sunday,True,False
19750511,1975-05-11,11,5,May,2,1975,7,Sunday,True,False
19750525,1975-05-25,25,5,May,2,1975,7,Sunday,True,False
19750608,1975-06-08,8,6,June,2,1975,7,Sunday,True,False
19750622,1975-06-22,22,6,June,2,1975,7,Sunday,True,False
19750706,1975-07-06,6,7,July,3,1975,7,Sunday,True,False
19750719,1975-07-19,19,7,July,3,1975,6,Saturday,True,False
19750803,1975-08-03,3,8,August,3,1975,7,Sunday,True,False
19750817,1975-08-17,17,8,August,3,1975,7,Sunday,True,False
19750907,1975-09-07,7,9,September,3,1975,7,Sunday,True,False
19751005,1975-10-05,5,10,October,4,1975,7,Sunday,True,False
19740113,1974-01-13,13,1,January,1,1974,7,Sunday,True,False
19740127,1974-01-27,27,1,January,1,1974,7,Sunday,True,False
19740330,1974-03-30,30,3,March,1,1974,6,Saturday,True,False
19740428,1974-04-28,28,4,April,2,1974,7,Sunday,True,False
19740512,1974-05-12,12,5,May,2,1974,7,Sunday,True,False
19740526,1974-05-26,26,5,May,2,1974,7,Sunday,True,False
19740609,1974-06-09,9,6,June,2,1974,7,Sunday,True,False
19740623,1974-06-23,23,6,June,2,1974,7,Sunday,True,False
19740707,1974-07-07,7,7,July,3,1974,7,Sunday,True,False
19740720,1974-07-20,20,7,July,3,1974,6,Saturday,True,False
19740804,1974-08-04,4,8,August,3,1974,7,Sunday,True,False
19740818,1974-08-18,18,8,August,3,1974,7,Sunday,True,False
19740908,1974-09-08,8,9,September,3,1974,7,Sunday,True,False
19740922,1974-09-22,22,9,September,3,1974,7,Sunday,True,False
19741006,1974-10-06,6,10,October,4,1974,7,Sunday,True,False
19730128,1973-01-28,28,1,January,1,1973,7,Sunday,True,False
19730211,1973-02-11,11,2,February,1,1973,7,Sunday,True,False
19730303,1973-03-03,3,3,March,1,1973,6,Saturday,True,False
19730429,1973-04-29,29,4,April,2,1973,7,Sunday,True,False
19730520,1973-05-20,20,5,May,2,1973,7,Sunday,True,False
19730603,1973-06-03,3,6,June,2,1973,7,Sunday,True,False
19730617,1973-06-17,17,6,June,2,1973,7,Sunday,True,False
19730701,1973-07-01,1,7,July,3,1973,7,Sunday,True,False
19730714,1973-07-14,14,7,July,3,1973,6,Saturday,True,False
19730729,1973-07-29,29,7,July,3,1973,7,Sunday,True,False
19730805,1973-08-05,5,8,August,3,1973,7,Sunday,True,False
19730819,1973-08-19,19,8,August,3,1973,7,Sunday,True,False
19730909,1973-09-09,9,9,September,3,1973,7,Sunday,True,False
19730923,1973-09-23,23,9,September,3,1973,7,Sunday,True,False
19731007,1973-10-07,7,10,October,4,1973,7,Sunday,True,False
19720123,1972-01-23,23,1,January,1,1972,7,Sunday,True,False
19720304,1972-03-04,4,3,March,1,1972,6,Saturday,True,False
19720501,1972-05-01,1,5,May,2,1972,1,Monday,False,False
19720514,1972-05-14,14,5,May,2,1972,7,Sunday,True,False
19720604,1972-06-04,4,6,June,2,1972,7,Sunday,True,False
19720702,1972-07-02,2,7,July,3,1972,7,Sunday,True,False
19720715,1972-07-15,15,7,July,3,1972,6,Saturday,True,False
19720730,1972-07-30,30,7,July,3,1972,7,Sunday,True,False
19720813,1972-08-13,13,8,August,3,1972,7,Sunday,True,False
19720910,1972-09-10,10,9,September,3,1972,7,Sunday,True,False
19720924,1972-09-24,24,9,September,3,1972,7,Sunday,True,False
19721008,1972-10-08,8,10,October,4,1972,7,Sunday,True,False
19710306,1971-03-06,6,3,March,1,1971,6,Saturday,True,False
19710418,1971-04-18,18,4,April,2,1971,7,Sunday,True,False
19710523,1971-05-23,23,5,May,2,1971,7,Sunday,True,False
19710620,1971-06-20,20,6,June,2,1971,7,Sunday,True,False
19710704,1971-07-04,4,7,July,3,1971,7,Sunday,True,False
19710717,1971-07-17,17,7,July,3,1971,6,Saturday,True,False
19710801,1971-08-01,1,8,August,3,1971,7,Sunday,True,False
19710815,1971-08-15,15,8,August,3,1971,7,Sunday,True,False
19710905,1971-09-05,5,9,September,3,1971,7,Sunday,True,False
19710919,1971-09-19,19,9,September,3,1971,7,Sunday,True,False
19711003,1971-10-03,3,10,October,4,1971,7,Sunday,True,False
19700307,1970-03-07,7,3,March,1,1970,6,Saturday,True,False
19700419,1970-04-19,19,4,April,2,1970,7,Sunday,True,False
19700510,1970-05-10,10,5,May,2,1970,7,Sunday,True,False
19700607,1970-06-07,7,6,June,2,1970,7,Sunday,True,False
19700621,1970-06-21,21,6,June,2,1970,7,Sunday,True,False
19700705,1970-07-05,5,7,July,3,1970,7,Sunday,True,False
19700718,1970-07-18,18,7,July,3,1970,6,Saturday,True,False
19700802,1970-08-02,2,8,August,3,1970,7,Sunday,True,False
19700816,1970-08-16,16,8,August,3,1970,7,Sunday,True,False
19700906,1970-09-06,6,9,September,3,1970,7,Sunday,True,False
19700920,1970-09-20,20,9,September,3,1970,7,Sunday,True,False
19701004,1970-10-04,4,10,October,4,1970,7,Sunday,True,False
19701025,1970-10-25,25,10,October,4,1970,7,Sunday,True,False
19690301,1969-03-01,1,3,March,1,1969,6,Saturday,True,False
19690504,1969-05-04,4,5,May,2,1969,7,Sunday,True,False
19690518,1969-05-18,18,5,May,2,1969,7,Sunday,True,False
19690621,1969-06-21,21,6,June,2,1969,6,Saturday,True,False
19690706,1969-07-06,6,7,July,3,1969,7,Sunday,True,False
19690719,1969-07-19,19,7,July,3,1969,6,Saturday,True,False
19690803,1969-08-03,3,8,August,3,1969,7,Sunday,True,False
19690907,1969-09-07,7,9,September,3,1969,7,Sunday,True,False
19690920,1969-09-20,20,9,September,3,1969,6,Saturday,True,False
19691005,1969-10-05,5,10,October,4,1969,7,Sunday,True,False
19691019,1969-10-19,19,10,October,4,1969,7,Sunday,True,False
19680101,1968-01-01,1,1,January,1,1968,1,Monday,False,False
19680512,1968-05-12,12,5,May,2,1968,7,Sunday,True,False
19680526,1968-05-26,26,5,May,2,1968,7,Sunday,True,False
19680609,1968-06-09,9,6,June,2,1968,7,Sunday,True,False
19680623,1968-06-23,23,6,June,2,1968,7,Sunday,True,False
19680707,1968-07-07,7,7,July,3,1968,7,Sunday,True,False
19680720,1968-07-20,20,7,July,3,1968,6,Saturday,True,False
19680804,1968-08-04,4,8,August,3,1968,7,Sunday,True,False
19680908,1968-09-08,8,9,September,3,1968,7,Sunday,True,False
19680922,1968-09-22,22,9,September,3,1968,7,Sunday,True,False
19681006,1968-10-06,6,10,October,4,1968,7,Sunday,True,False
19681103,1968-11-03,3,11,November,4,1968,7,Sunday,True,False
19670102,1967-01-02,2,1,January,1,1967,1,Monday,False,False
19670507,1967-05-07,7,5,May,2,1967,7,Sunday,True,False
19670604,1967-06-04,4,6,June,2,1967,7,Sunday,True,False
19670618,1967-06-18,18,6,June,2,1967,7,Sunday,True,False
19670702,1967-07-02,2,7,July,3,1967,7,Sunday,True,False
19670715,1967-07-15,15,7,July,3,1967,6,Saturday,True,False
19670806,1967-08-06,6,8,August,3,1967,7,Sunday,True,False
19670827,1967-08-27,27,8,August,3,1967,7,Sunday,True,False
19670910,1967-09-10,10,9,September,3,1967,7,Sunday,True,False
19671001,1967-10-01,1,10,October,4,1967,7,Sunday,True,False
19671022,1967-10-22,22,10,October,4,1967,7,Sunday,True,False
19660522,1966-05-22,22,5,May,2,1966,7,Sunday,True,False
19660612,1966-06-12,12,6,June,2,1966,7,Sunday,True,False
19660703,1966-07-03,3,7,July,3,1966,7,Sunday,True,False
19660716,1966-07-16,16,7,July,3,1966,6,Saturday,True,False
19660724,1966-07-24,24,7,July,3,1966,7,Sunday,True,False
19660807,1966-08-07,7,8,August,3,1966,7,Sunday,True,False
19660904,1966-09-04,4,9,September,3,1966,7,Sunday,True,False
19661002,1966-10-02,2,10,October,4,1966,7,Sunday,True,False
19661023,1966-10-23,23,10,October,4,1966,7,Sunday,True,False
19650101,1965-01-01,1,1,January,1,1965,5,Friday,False,False
19650530,1965-05-30,30,5,May,2,1965,7,Sunday,True,False
19650613,1965-06-13,13,6,June,2,1965,7,Sunday,True,False
19650627,1965-06-27,27,6,June,2,1965,7,Sunday,True,False
19650710,1965-07-10,10,7,July,3,1965,6,Saturday,True,False
19650718,1965-07-18,18,7,July,3,1965,7,Sunday,True,False
19650801,1965-08-01,1,8,August,3,1965,7,Sunday,True,False
19650912,1965-09-12,12,9,September,3,1965,7,Sunday,True,False
19651003,1965-10-03,3,10,October,4,1965,7,Sunday,True,False
19651024,1965-10-24,24,10,October,4,1965,7,Sunday,True,False
19640510,1964-05-10,10,5,May,2,1964,7,Sunday,True,False
19640524,1964-05-24,24,5,May,2,1964,7,Sunday,True,False
19640614,1964-06-14,14,6,June,2,1964,7,Sunday,True,False
19640628,1964-06-28,28,6,June,2,1964,7,Sunday,True,False
19640711,1964-07-11,11,7,July,3,1964,6,Saturday,True,False
19640802,1964-08-02,2,8,August,3,1964,7,Sunday,True,False
19640823,1964-08-23,23,8,August,3,1964,7,Sunday,True,False
19640906,1964-09-06,6,9,September,3,1964,7,Sunday,True,False
19641004,1964-10-04,4,10,October,4,1964,7,Sunday,True,False
19641025,1964-10-25,25,10,October,4,1964,7,Sunday,True,False
19630526,1963-05-26,26,5,May,2,1963,7,Sunday,True,False
19630609,1963-06-09,9,6,June,2,1963,7,Sunday,True,False
19630623,1963-06-23,23,6,June,2,1963,7,Sunday,True,False
19630630,1963-06-30,30,6,June,2,1963,7,Sunday,True,False
19630720,1963-07-20,20,7,July,3,1963,6,Saturday,True,False
19630804,1963-08-04,4,8,August,3,1963,7,Sunday,True,False
19630908,1963-09-08,8,9,September,3,1963,7,Sunday,True,False
19631006,1963-10-06,6,10,October,4,1963,7,Sunday,True,False
19631027,1963-10-27,27,10,October,4,1963,7,Sunday,True,False
19631228,1963-12-28,28,12,December,4,1963,6,Saturday,True,False
19620520,1962-05-20,20,5,May,2,1962,7,Sunday,True,False
19620603,1962-06-03,3,6,June,2,1962,7,Sunday,True,False
19620617,1962-06-17,17,6,June,2,1962,7,Sunday,True,False
19620708,1962-07-08,8,7,July,3,1962,7,Sunday,True,False
19620721,1962-07-21,21,7,July,3,1962,6,Saturday,True,False
19620805,1962-08-05,5,8,August,3,1962,7,Sunday,True,False
19620916,1962-09-16,16,9,September,3,1962,7,Sunday,True,False
19621007,1962-10-07,7,10,October,4,1962,7,Sunday,True,False
19621229,1962-12-29,29,12,December,4,1962,6,Saturday,True,False
19610514,1961-05-14,14,5,May,2,1961,7,Sunday,True,False
19610522,1961-05-22,22,5,May,2,1961,1,Monday,False,False
19610618,1961-06-18,18,6,June,2,1961,7,Sunday,True,False
19610702,1961-07-02,2,7,July,3,1961,7,Sunday,True,False
19610715,1961-07-15,15,7,July,3,1961,6,Saturday,True,False
19610806,1961-08-06,6,8,August,3,1961,7,Sunday,True,False
19610910,1961-09-10,10,9,September,3,1961,7,Sunday,True,False
19611008,1961-10-08,8,10,October,4,1961,7,Sunday,True,False
19600207,1960-02-07,7,2,February,1,1960,7,Sunday,True,False
19600529,1960-05-29,29,5,May,2,1960,7,Sunday,True,False
19600530,1960-05-30,30,5,May,2,1960,1,Monday,False,False
19600606,1960-06-06,6,6,June,2,1960,1,Monday,False,False
19600619,1960-06-19,19,6,June,2,1960,7,Sunday,True,False
19600703,1960-07-03,3,7,July,3,1960,7,Sunday,True,False
19600716,1960-07-16,16,7,July,3,1960,6,Saturday,True,False
19600814,1960-08-14,14,8,August,3,1960,7,Sunday,True,False
19600904,1960-09-04,4,9,September,3,1960,7,Sunday,True,False
19601120,1960-11-20,20,11,November,4,1960,7,Sunday,True,False
19590510,1959-05-10,10,5,May,2,1959,7,Sunday,True,False
19590530,1959-05-30,30,5,May,2,1959,6,Saturday,True,False
19590531,1959-05-31,31,5,May,2,1959,7,Sunday,True,False
19590705,1959-07-05,5,7,July,3,1959,7,Sunday,True,False
19590718,1959-07-18,18,7,July,3,1959,6,Saturday,True,False
19590802,1959-08-02,2,8,August,3,1959,7,Sunday,True,False
19590823,1959-08-23,23,8,August,3,1959,7,Sunday,True,False
19590913,1959-09-13,13,9,September,3,1959,7,Sunday,True,False
19591212,1959-12-12,12,12,December,4,1959,6,Saturday,True,False
19580119,1958-01-19,19,1,January,1,1958,7,Sunday,True,False
19580518,1958-05-18,18,5,May,2,1958,7,Sunday,True,False
19580526,1958-05-26,26,5,May,2,1958,1,Monday,False,False
19580530,1958-05-30,30,5,May,2,1958,5,Friday,False,False
19580615,1958-06-15,15,6,June,2,1958,7,Sunday,True,False
19580706,1958-07-06,6,7,July,3,1958,7,Sunday,True,False
19580719,1958-07-19,19,7,July,3,1958,6,Saturday,True,False
19580803,1958-08-03,3,8,August,3,1958,7,Sunday,True,False
19580824,1958-08-24,24,8,August,3,1958,7,Sunday,True,False
19580907,1958-09-07,7,9,September,3,1958,7,Sunday,True,False
19581019,1958-10-19,19,10,October,4,1958,7,Sunday,True,False
19570113,1957-01-13,13,1,January,1,1957,7,Sunday,True,False
19570519,1957-05-19,19,5,May,2,1957,7,Sunday,True,False
19570530,1957-05-30,30,5,May,2,1957,4,Thursday,False,False
19570707,1957-07-07,7,7,July,3,1957,7,Sunday,True,False
19570720,1957-07-20,20,7,July,3,1957,6,Saturday,True,False
19570804,1957-08-04,4,8,August,3,1957,7,Sunday,True,False
19570818,1957-08-18,18,8,August,3,1957,7,Sunday,True,False
19570908,1957-09-08,8,9,September,3,1957,7,Sunday,True,False
19560122,1956-01-22,22,1,January,1,1956,7,Sunday,True,False
19560513,1956-05-13,13,5,May,2,1956,7,Sunday,True,False
19560530,1956-05-30,30,5,May,2,1956,3,Wednesday,False,False
19560603,1956-06-03,3,6,June,2,1956,7,Sunday,True,False
19560701,1956-07-01,1,7,July,3,1956,7,Sunday,True,False
19560714,1956-07-14,14,7,July,3,1956,6,Saturday,True,False
19560805,1956-08-05,5,8,August,3,1956,7,Sunday,True,False
19560902,1956-09-02,2,9,September,3,1956,7,Sunday,True,False
19550116,1955-01-16,16,1,January,1,1955,7,Sunday,True,False
19550522,1955-05-22,22,5,May,2,1955,7,Sunday,True,False
19550530,1955-05-30,30,5,May,2,1955,1,Monday,False,False
19550605,1955-06-05,5,6,June,2,1955,7,Sunday,True,False
19550619,1955-06-19,19,6,June,2,1955,7,Sunday,True,False
19550716,1955-07-16,16,7,July,3,1955,6,Saturday,True,False
19550911,1955-09-11,11,9,September,3,1955,7,Sunday,True,False
19540117,1954-01-17,17,1,January,1,1954,7,Sunday,True,False
19540531,1954-05-31,31,5,May,2,1954,1,Monday,False,False
19540620,1954-06-20,20,6,June,2,1954,7,Sunday,True,False
19540704,1954-07-04,4,7,July,3,1954,7,Sunday,True,False
19540717,1954-07-17,17,7,July,3,1954,6,Saturday,True,False
19540801,1954-08-01,1,8,August,3,1954,7,Sunday,True,False
19540822,1954-08-22,22,8,August,3,1954,7,Sunday,True,False
19540905,1954-09-05,5,9,September,3,1954,7,Sunday,True,False
19541024,1954-10-24,24,10,October,4,1954,7,Sunday,True,False
19530118,1953-01-18,18,1,January,1,1953,7,Sunday,True,False
19530530,1953-05-30,30,5,May,2,1953,6,Saturday,True,False
19530607,1953-06-07,7,6,June,2,1953,7,Sunday,True,False
19530621,1953-06-21,21,6,June,2,1953,7,Sunday,True,False
19530705,1953-07-05,5,7,July,3,1953,7,Sunday,True,False
19530718,1953-07-18,18,7,July,3,1953,6,Saturday,True,False
19530802,1953-08-02,2,8,August,3,1953,7,Sunday,True,False
19530823,1953-08-23,23,8,August,3,1953,7,Sunday,True,False
19530913,1953-09-13,13,9,September,3,1953,7,Sunday,True,False
19520518,1952-05-18,18,5,May,2,1952,7,Sunday,True,False
19520530,1952-05-30,30,5,May,2,1952,5,Friday,False,False
19520622,1952-06-22,22,6,June,2,1952,7,Sunday,True,False
19520706,1952-07-06,6,7,July,3,1952,7,Sunday,True,False
19520719,1952-07-19,19,7,July,3,1952,6,Saturday,True,False
19520803,1952-08-03,3,8,August,3,1952,7,Sunday,True,False
19520817,1952-08-17,17,8,August,3,1952,7,Sunday,True,False
19520907,1952-09-07,7,9,September,3,1952,7,Sunday,True,False
19510527,1951-05-27,27,5,May,2,1951,7,Sunday,True,False
19510530,1951-05-30,30,5,May,2,1951,3,Wednesday,False,False
19510617,1951-06-17,17,6,June,2,1951,7,Sunday,True,False
19510701,1951-07-01,1,7,July,3,1951,7,Sunday,True,False
19510714,1951-07-14,14,7,July,3,1951,6,Saturday,True,False
19510729,1951-07-29,29,7,July,3,1951,7,Sunday,True,False
19510916,1951-09-16,16,9,September,3,1951,7,Sunday,True,False
19511028,1951-10-28,28,10,October,4,1951,7,Sunday,True,False
19500513,1950-05-13,13,5,May,2,1950,6,Saturday,True,False
19500521,1950-05-21,21,5,May,2,1950,7,Sunday,True,False
19500530,1950-05-30,30,5,May,2,1950,2,Tuesday,False,False
19500604,1950-06-04,4,6,June,2,1950,7,Sunday,True,False
19500618,1950-06-18,18,6,June,2,1950,7,Sunday,True,False
19500702,1950-07-02,2,7,July,3,1950,7,Sunday,True,False
19500903,1950-09-03,3,9,September,3,1950,7,Sunday,True,False
